step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
687,PAYMENT,8235.31,C476896943,12388.0,4152.69,M45648136,0.0,0.0,0,0
19,TRANSFER,389381.35,C357450170,0.0,0.0,C1950024086,1323810.03,2016784.92,0,0
371,CASH_OUT,9719.95,C1484404255,0.0,0.0,C42402292,294390.32,304110.27,0,0
325,CASH_OUT,86554.6,C438219757,50607.0,0.0,C806979092,166548.17,253102.78,0,0
142,TRANSFER,542038.07,C346457140,0.0,0.0,C569376045,739467.54,1281505.62,0,0
256,CASH_IN,140254.52,C64472514,3940027.64,4080282.17,C332700383,417028.52,276773.99,0,0
372,CASH_OUT,131156.32,C1441571544,0.0,0.0,C2021605283,3506723.18,3637879.49,0,0
331,CASH_OUT,9399.33,C1683867780,0.0,0.0,C2049972848,94587.54,103986.87,0,0
274,CASH_OUT,292759.89,C1609052600,12412.0,0.0,C2142547587,199122.94,491882.83,0,0
162,TRANSFER,254794.0,C1569247973,0.0,0.0,C1393670189,662519.53,917313.53,0,0
132,PAYMENT,14658.67,C117103199,0.0,0.0,M174989538,0.0,0.0,0,0
400,CASH_OUT,115123.07,C1708399796,1593.0,0.0,C518520512,676188.13,791311.21,0,0
255,PAYMENT,5240.58,C1982439925,462315.41,457074.83,M1226049251,0.0,0.0,0,0
642,CASH_OUT,26634.43,C1415746804,21812.0,0.0,C1734182720,1351.43,27985.85,0,0
565,CASH_IN,327480.47,C1046185053,50754.0,378234.47,C877285114,2114587.48,1787107.01,0,0
393,PAYMENT,48683.35,C1070408851,11584.0,0.0,M594441959,0.0,0.0,0,0
329,CASH_OUT,72851.4,C312317219,20899.0,0.0,C1418532697,0.0,72851.4,0,0
376,CASH_OUT,248123.95,C1876256795,248123.95,0.0,C2126149850,614200.3,862324.25,1,0
209,CASH_OUT,275444.68,C1157737545,53384.0,0.0,C1624983825,300973.99,576418.67,0,0
390,CASH_OUT,1084144.37,C1515227045,1084144.37,0.0,C1377230144,13948.07,1098092.44,1,0
33,CASH_OUT,135498.84,C1600572563,0.0,0.0,C284560789,398831.33,534330.17,0,0
439,CASH_IN,95215.26,C53420122,3535749.48,3630964.74,C1205380102,2352859.63,2257644.36,0,0
693,CASH_OUT,463891.31,C783919407,463891.31,0.0,C882063580,138792.98,602684.29,1,0
33,CASH_IN,84402.23,C180072724,2243885.83,2328288.06,C606486785,401645.32,317243.09,0,0
352,CASH_OUT,123862.03,C590635312,20261.0,0.0,C1865870809,141765.77,265627.8,0,0
241,TRANSFER,1282731.68,C437560191,1282731.68,0.0,C1185532212,0.0,0.0,1,0
570,CASH_OUT,70553.76,C740181572,10236.0,0.0,C856709210,661795.35,732349.11,0,0
349,PAYMENT,1538.06,C1792490472,418303.33,416765.27,M1694722870,0.0,0.0,0,0
15,CASH_OUT,216875.85,C1339051184,0.0,0.0,C749418115,550623.02,2655686.16,0,0
137,CASH_OUT,29475.08,C1172454481,0.0,0.0,C1898746979,414919.1,444394.18,0,0
160,CASH_OUT,343638.7,C293129468,71953.0,0.0,C217720600,1308356.27,1651994.97,0,0
127,CASH_OUT,1848199.45,C588222380,1848199.45,0.0,C1789882794,1668360.97,3516560.42,1,0
42,TRANSFER,1917497.63,C373557981,1917497.63,0.0,C114416170,0.0,0.0,1,0
140,CASH_IN,93489.82,C911128887,95200.0,188689.82,C1182268392,170356.77,76866.95,0,0
42,TRANSFER,119808.11,C1519265070,0.0,0.0,C1240157456,762535.5,882343.61,0,0
359,CASH_OUT,7428844.46,C2052842135,7428844.46,0.0,C1331351284,0.0,7428844.46,1,0
303,PAYMENT,85768.41,C1657360171,0.0,0.0,M968477950,0.0,0.0,0,0
205,CASH_OUT,216179.15,C1482534686,216179.15,0.0,C1784137006,280881.31,497060.46,1,0
372,CASH_IN,66438.45,C86055419,4196718.79,4263157.24,C1360879560,622107.35,555668.9,0,0
282,PAYMENT,786.89,C1273018607,42017.0,41230.11,M369739108,0.0,0.0,0,0
180,PAYMENT,16277.28,C524303176,93091.0,76813.72,M1612775199,0.0,0.0,0,0
205,CASH_OUT,111617.84,C13804278,89187.0,0.0,C1803629565,824217.97,935835.8,0,0
38,TRANSFER,360688.3,C739289668,360688.3,0.0,C432663857,0.0,0.0,1,0
186,PAYMENT,3227.66,C689587826,0.0,0.0,M740879381,0.0,0.0,0,0
487,CASH_OUT,340927.46,C253174663,0.0,0.0,C2104487727,3578088.83,3919016.3,0,0
58,TRANSFER,1789155.73,C1979185568,1789155.73,0.0,C1873285106,0.0,0.0,1,0
182,CASH_IN,96367.43,C122263320,111617.0,207984.43,C752963325,22948.55,0.0,0,0
131,TRANSFER,53340.45,C778841349,53340.45,0.0,C512420448,0.0,0.0,1,0
206,CASH_OUT,198620.54,C1789111877,279.0,0.0,C1066324330,627763.85,826384.38,0,0
181,CASH_IN,65648.13,C2053667278,8711872.53,8777520.66,C1532327195,1388111.9,1322463.77,0,0
470,TRANSFER,913684.05,C182934676,913684.05,0.0,C1568271281,0.0,0.0,1,0
209,CASH_OUT,122211.18,C1121144602,16927.0,0.0,C1276895583,2235164.21,2357375.39,0,0
336,TRANSFER,170038.31,C498550702,170038.31,0.0,C982724683,0.0,0.0,1,0
237,CASH_OUT,106681.18,C219983545,106681.18,0.0,C1298333161,0.0,106681.18,1,0
131,CASH_OUT,329120.75,C126056885,99001.0,0.0,C752653449,0.0,329120.75,0,0
8,CASH_OUT,42708.95,C2072956880,0.0,0.0,C803368825,176264.03,0.0,0,0
326,CASH_IN,70644.39,C2001611323,6628.0,77272.39,C1467205733,0.0,0.0,0,0
448,TRANSFER,1041078.97,C1184449120,0.0,0.0,C1264608306,2306122.81,3347201.78,0,0
184,TRANSFER,96286.54,C1997179270,96286.54,0.0,C1394632446,0.0,0.0,1,0
8,CASH_OUT,222.0,C1737727444,222.0,0.0,C588779235,24708.0,171647.35,1,0
308,CASH_OUT,6663.15,C298120194,0.0,0.0,C1919269232,2796562.69,2803225.84,0,0
33,CASH_OUT,90763.39,C1218624160,11206.0,0.0,C1562447523,0.0,90763.39,0,0
207,PAYMENT,1369.53,C1581920489,0.0,0.0,M2101170730,0.0,0.0,0,0
202,CASH_IN,9148.81,C1666407195,5862135.77,5871284.58,C489899422,145596.0,136447.19,0,0
203,PAYMENT,1300.81,C166015294,36751.14,35450.32,M284178871,0.0,0.0,0,0
257,PAYMENT,5413.95,C458151557,89413.37,83999.42,M1582480525,0.0,0.0,0,0
401,CASH_OUT,236596.07,C1225113569,0.0,0.0,C905785342,1250573.01,1487169.08,0,0
596,CASH_OUT,434401.5,C502036352,434401.5,0.0,C1774504207,542289.09,976690.59,1,0
179,CASH_IN,152675.86,C1121902688,1252669.04,1405344.9,C750955310,1256107.06,1103431.21,0,0
46,TRANSFER,35016.23,C397528199,35016.23,0.0,C1325281003,0.0,0.0,1,0
323,CASH_IN,424939.37,C295751904,54126.0,479065.37,C241909696,23889.25,0.0,0,0
141,PAYMENT,11476.21,C1008853442,264.0,0.0,M326316746,0.0,0.0,0,0
56,TRANSFER,82767.31,C447204018,82767.31,0.0,C1405076025,0.0,0.0,1,0
38,CASH_OUT,270535.29,C237115173,0.0,0.0,C63219053,1352098.24,1622633.53,0,0
157,CASH_OUT,76298.2,C1463262315,0.0,0.0,C2122837191,188383.51,264681.71,0,0
230,PAYMENT,25709.87,C1194931688,50306.0,24596.13,M1222683789,0.0,0.0,0,0
274,TRANSFER,982414.06,C837087174,982414.06,0.0,C2003416160,0.0,0.0,1,0
38,CASH_OUT,100744.29,C710507487,0.0,0.0,C1053338766,2758519.67,2859263.95,0,0
33,PAYMENT,11458.98,C500942437,10623.0,0.0,M1606861695,0.0,0.0,0,0
188,CASH_OUT,257726.76,C257105946,62224.0,0.0,C1085721463,99475.22,357201.98,0,0
159,CASH_IN,361826.89,C264000306,6869861.2,7231688.1,C1177104376,27448331.78,27086504.89,0,0
40,PAYMENT,23199.69,C969983591,0.0,0.0,M137983775,0.0,0.0,0,0
588,CASH_OUT,37050.44,C791057401,8252.0,0.0,C2038015152,2786844.0,2823894.43,0,0
404,CASH_OUT,267073.5,C1355376041,0.0,0.0,C1646115779,305891.27,572964.77,0,0
45,CASH_OUT,113427.62,C159957817,283969.0,170541.38,C1697217302,0.0,113427.62,0,0
269,CASH_OUT,278619.91,C191042832,278619.91,0.0,C302294633,707791.17,986411.08,1,0
185,CASH_OUT,830495.23,C1269409317,830495.23,0.0,C1312171922,4314942.61,5145437.83,1,0
349,CASH_OUT,85424.47,C970855856,126.0,0.0,C1599341553,0.0,85424.47,0,0
34,TRANSFER,678966.43,C1005738687,0.0,0.0,C836101056,1812484.52,2321871.89,0,0
647,TRANSFER,1517771.48,C142345179,1517771.48,0.0,C1700658534,0.0,0.0,1,0
203,CASH_OUT,426299.17,C1051527392,0.0,0.0,C260775925,24804331.29,25230630.46,0,0
350,TRANSFER,2728625.68,C2079148298,2728625.68,0.0,C807091049,0.0,0.0,1,0
325,CASH_IN,86108.56,C593529323,36738.0,122846.56,C1832644523,4203053.75,4116945.19,0,0
176,CASH_OUT,665489.33,C1008719694,665489.33,0.0,C1320083995,1184319.45,1849808.78,1,0
189,PAYMENT,10692.64,C116438961,49834.0,39141.36,M783962250,0.0,0.0,0,0
178,CASH_OUT,38291.44,C1671261348,848.0,0.0,C1268533030,1430214.64,1468506.08,0,0
331,CASH_OUT,274948.41,C1147413368,0.0,0.0,C1273687617,489809.66,764758.07,0,0
439,TRANSFER,112656.24,C260785530,112656.24,0.0,C1654926688,0.0,0.0,1,0
443,TRANSFER,1591263.43,C159739802,1591263.43,0.0,C381034638,0.0,0.0,1,0
158,CASH_OUT,74059.25,C168313203,9112.0,0.0,C1912684154,0.0,74059.25,0,0
10,PAYMENT,8917.36,C544713868,0.0,0.0,M1642501468,0.0,0.0,0,0
403,CASH_OUT,233033.22,C1392318767,51762.0,0.0,C1872542695,99166.1,332199.31,0,0
264,CASH_OUT,7304.56,C1939262024,7304.56,0.0,C239252386,0.0,7304.56,1,0
317,TRANSFER,1160652.82,C257814888,1160652.82,0.0,C706563298,0.0,0.0,1,0
669,CASH_OUT,106290.68,C1300397389,106290.68,0.0,C775257177,0.0,106290.68,1,0
277,CASH_OUT,164794.05,C1858366319,11254.0,0.0,C772585478,888116.96,1052911.01,0,0
21,PAYMENT,7413.98,C1017204576,42158.0,34744.02,M1201430808,0.0,0.0,0,0
93,CASH_OUT,315654.19,C137902575,315654.19,0.0,C1643523023,0.0,315654.19,1,0
159,TRANSFER,1508206.75,C1092181151,2620.0,0.0,C253711141,2149712.65,3657919.39,0,0
273,CASH_OUT,2230432.56,C227395466,2230432.56,0.0,C1510391871,0.0,2230432.56,1,0
398,CASH_OUT,29113.5,C127541615,701885.0,672771.5,C1090006669,45921.89,75035.4,0,0
307,CASH_OUT,1749325.14,C1029257629,1749325.14,0.0,C1200877577,1327198.86,3076524.0,1,0
17,CASH_OUT,74751.98,C1316924602,586.0,0.0,C82334079,113726.51,188478.49,0,0
206,PAYMENT,2329.94,C154202998,0.0,0.0,M324550426,0.0,0.0,0,0
330,TRANSFER,547933.18,C2115879767,17621.0,0.0,C1529110727,520936.28,1068869.46,0,0
257,TRANSFER,617709.35,C394890818,0.0,0.0,C1619232203,1051597.13,1669306.48,0,0
207,CASH_OUT,408435.61,C402211069,0.0,0.0,C1830536435,622987.35,1031422.96,0,0
10,CASH_IN,43990.93,C879971747,3278484.37,3322475.3,C1208238026,343705.74,299714.81,0,0
135,PAYMENT,6117.14,C1734284192,0.0,0.0,M1826381052,0.0,0.0,0,0
45,PAYMENT,8490.61,C249906410,0.0,0.0,M753814792,0.0,0.0,0,0
23,TRANSFER,75778.69,C1296059541,0.0,0.0,C1036816729,5127557.82,5203336.51,0,0
276,CASH_OUT,1714.03,C1196233194,1049.0,0.0,C1393825815,0.0,1714.03,0,0
261,CASH_OUT,93478.02,C751346353,0.0,0.0,C431285239,1001357.51,1094835.53,0,0
692,CASH_OUT,6856104.02,C359146196,6856104.02,0.0,C948690681,751321.25,7607425.27,1,0
324,TRANSFER,706728.33,C1729315653,6022.0,0.0,C1856515353,0.0,706728.33,0,0
637,TRANSFER,107246.03,C1311270979,107246.03,0.0,C1050312634,0.0,0.0,1,0
66,CASH_OUT,126715.84,C935524807,126715.84,0.0,C1309332634,273157.93,399873.77,1,0
306,CASH_OUT,200767.34,C1702947477,0.0,0.0,C1242251056,526241.64,727008.99,0,0
37,TRANSFER,503793.25,C140477383,503793.25,0.0,C1169138113,0.0,95709.62,1,0
155,CASH_OUT,223941.2,C125774714,173.0,0.0,C828955591,86183.74,310124.94,0,0
542,CASH_OUT,26706.8,C2113882156,16335.0,0.0,C11355038,0.0,26706.8,0,0
36,CASH_IN,132051.04,C334609561,249383.0,381434.04,C766950017,2693939.73,2926548.64,0,0
188,PAYMENT,4926.29,C757378606,1515.0,0.0,M1461679855,0.0,0.0,0,0
351,CASH_OUT,298859.93,C2075404978,372414.0,73554.07,C413115616,357686.13,656546.06,0,0
164,CASH_IN,102823.51,C647734081,2369603.67,2472427.18,C1562155302,139249.8,36426.29,0,0
153,CASH_OUT,221997.37,C1865962494,20632.0,0.0,C88304043,586416.67,808414.04,0,0
252,PAYMENT,2645.9,C660672340,0.0,0.0,M627344600,0.0,0.0,0,0
209,PAYMENT,23510.03,C142092850,623562.0,600051.97,M1623728105,0.0,0.0,0,0
181,TRANSFER,1650004.74,C1132339189,0.0,0.0,C1619301766,1948155.14,3598159.87,0,0
637,PAYMENT,3211.32,C844180331,0.0,0.0,M1044083487,0.0,0.0,0,0
185,CASH_IN,19107.85,C11929206,16476.0,35583.85,C1926148856,31186.44,12078.59,0,0
137,CASH_OUT,258433.25,C982054990,14934.0,0.0,C819002708,33643.12,292076.37,0,0
405,CASH_OUT,335102.37,C1018369339,0.0,0.0,C1026392716,7121298.58,7456400.96,0,0
694,CASH_OUT,71729.96,C1502070032,71729.96,0.0,C2082391847,604151.3,675881.26,1,0
183,CASH_OUT,160103.22,C1355165403,180726.05,20622.83,C1172611309,234275.7,394378.93,0,0
20,CASH_OUT,16614.82,C530844914,16614.82,0.0,C1614121155,904409.29,921024.11,1,0
44,CASH_OUT,115801.36,C1413141436,0.0,0.0,C935253824,2652498.03,2768299.39,0,0
324,CASH_OUT,284982.16,C1369164756,287888.7,2906.54,C498938909,4347156.54,4632138.69,0,0
286,CASH_OUT,299794.01,C1475404062,0.0,0.0,C1616470502,778564.17,1078358.18,0,0
283,PAYMENT,8450.63,C2012010409,0.0,0.0,M384292107,0.0,0.0,0,0
283,CASH_IN,230888.81,C2134404714,20183.0,251071.81,C2098792729,264726.92,33838.1,0,0
673,TRANSFER,888905.27,C130753302,888905.27,0.0,C1877166581,0.0,0.0,1,0
226,CASH_OUT,46630.44,C1405451574,1237.0,0.0,C705523821,29277.76,75908.2,0,0
40,PAYMENT,30241.94,C987461118,1051.0,0.0,M486141421,0.0,0.0,0,0
188,CASH_OUT,247659.01,C322596470,59576.0,0.0,C725476038,145883.25,393542.27,0,0
361,TRANSFER,54892.98,C272031055,54892.98,0.0,C1416978417,0.0,0.0,1,0
139,CASH_OUT,122086.9,C510043500,20570.0,0.0,C1575588079,1481177.35,1603264.25,0,0
482,TRANSFER,1059347.56,C1918912745,1059347.56,0.0,C1999367128,0.0,0.0,1,0
402,CASH_IN,168129.8,C987337648,265643.64,433773.44,C47724054,3431806.05,3263676.25,0,0
158,CASH_IN,223362.89,C42534742,2960673.11,3184036.0,C68699517,1385083.95,1161721.06,0,0
209,CASH_IN,228415.86,C1960845869,23912882.55,24141298.41,C288639656,3895166.98,3666751.12,0,0
226,PAYMENT,34976.73,C2091961171,96596.82,61620.09,M99476968,0.0,0.0,0,0
256,CASH_OUT,36692.57,C1488793155,52197.0,15504.43,C615359008,104427.43,141120.0,0,0
624,CASH_OUT,932304.24,C1535615652,932304.24,0.0,C683421609,365545.21,1297849.45,1,0
38,CASH_IN,149035.64,C1399729804,5789905.16,5938940.8,C2040685484,863436.33,714400.69,0,0
687,CASH_OUT,303549.05,C1548732361,0.0,0.0,C1669003378,313122.99,616672.03,0,0
155,CASH_OUT,567260.6,C1725973930,20792.0,0.0,C679567975,30983.78,598244.38,0,0
11,CASH_OUT,287062.07,C188094743,0.0,0.0,C2132084369,451595.91,390963.15,0,0
718,CASH_OUT,66941.04,C698551144,66941.04,0.0,C930865273,1062325.54,1129266.57,1,0
394,PAYMENT,37462.52,C1580226793,0.0,0.0,M1966159142,0.0,0.0,0,0
20,PAYMENT,1039.37,C2114840647,44464.72,43425.35,M1686026565,0.0,0.0,0,0
39,CASH_IN,41016.11,C1999473054,50216.0,91232.11,C1891412311,4781376.18,5411899.84,0,0
137,TRANSFER,285987.76,C424101716,378950.01,92962.24,C213983587,1608503.14,1894490.9,0,0
349,TRANSFER,80800.21,C1531072167,80800.21,0.0,C1150452226,0.0,0.0,1,0
396,CASH_OUT,59996.12,C690114477,59996.12,0.0,C543599134,0.0,59996.12,1,0
208,TRANSFER,1128579.71,C1962368245,1128579.71,0.0,C715458318,0.0,0.0,1,0
181,CASH_OUT,480171.02,C636467914,78188.0,0.0,C642828842,528476.81,1008647.83,0,0
183,CASH_OUT,55714.2,C54397143,5246.0,0.0,C1308336947,709122.59,922796.56,0,0
132,CASH_OUT,322324.55,C919783438,0.0,0.0,C929989730,3788129.54,4110454.1,0,0
18,PAYMENT,3681.64,C431145406,8117.0,4435.36,M1422875009,0.0,0.0,0,0
672,CASH_OUT,234787.38,C1169480265,234787.38,0.0,C971747448,3932349.43,4167136.82,1,0
354,CASH_OUT,189256.24,C1155841852,16104.0,0.0,C1487856500,3128881.04,3318137.28,0,0
236,CASH_OUT,198042.52,C1717522166,0.0,0.0,C206476626,396812.79,594855.31,0,0
359,TRANSFER,89450.55,C590873120,88398.0,0.0,C1048564488,81380.87,170831.42,0,0
308,TRANSFER,986414.8,C1180254814,30191.82,0.0,C1581528656,2725866.06,3712280.86,0,0
428,TRANSFER,183306.21,C1833004950,183306.21,0.0,C1079318732,0.0,0.0,1,0
131,CASH_OUT,147494.93,C1899014816,0.0,0.0,C1336598838,1919156.89,2066651.82,0,0
377,CASH_IN,15774.73,C800542404,8060.0,23834.73,C39490138,577613.08,561838.35,0,0
302,CASH_IN,41383.85,C10676769,6327870.88,6369254.73,C628360709,716483.42,675099.57,0,0
303,CASH_OUT,10000000.0,C1066838925,10000000.0,0.0,C1265892323,235903.82,10235903.82,1,0
141,PAYMENT,3272.44,C1034422152,20731.0,17458.56,M1334665674,0.0,0.0,0,0
138,CASH_OUT,360096.02,C127143844,30665.0,0.0,C216758676,57981.21,255208.56,0,0
536,TRANSFER,1567549.99,C774500664,1567549.99,0.0,C996012482,0.0,0.0,1,0
730,CASH_OUT,10000000.0,C315149365,10000000.0,0.0,C574552283,62895.13,10062895.13,1,0
131,CASH_IN,383726.54,C1201180211,4206474.33,4590200.88,C722999505,2327948.63,1944222.09,0,0
323,TRANSFER,2655040.21,C208912753,113.0,0.0,C615233181,10723109.61,13378149.82,0,0
165,CASH_IN,173277.61,C2004656531,12020133.78,12193411.39,C746398598,3581722.8,3408445.19,0,0
335,TRANSFER,1124128.24,C1795184003,0.0,0.0,C1046229430,1300660.56,2424788.8,0,0
743,TRANSFER,6311409.28,C1529008245,6311409.28,0.0,C1881841831,0.0,0.0,1,0
66,CASH_OUT,3444943.59,C127639062,3444943.59,0.0,C1426710143,217174.65,3662118.24,1,0
164,CASH_OUT,177680.54,C741693784,177680.54,0.0,C1246356701,158560.03,336240.57,1,0
188,PAYMENT,3338.61,C871377155,192154.0,188815.39,M1674625254,0.0,0.0,0,0
205,CASH_OUT,211089.92,C1607359805,25847.0,0.0,C1848280944,1023764.99,1234854.9,0,0
101,TRANSFER,891944.51,C1150010764,891944.51,0.0,C21652868,0.0,0.0,1,0
326,CASH_OUT,72316.08,C1064115954,0.0,0.0,C258158658,455764.39,528080.47,0,0
249,TRANSFER,271229.8,C681064264,271229.8,0.0,C1608941213,0.0,0.0,1,0
375,CASH_OUT,99629.3,C99010156,0.0,0.0,C1964230495,286624.68,386253.98,0,0
306,CASH_OUT,183006.73,C1606929583,0.0,0.0,C1704265971,2083267.32,2266274.05,0,0
187,CASH_OUT,268564.03,C1592012877,0.0,0.0,C852775018,1170003.07,1438567.1,0,0
226,TRANSFER,48237.0,C396263777,0.0,0.0,C1235294062,5153097.31,5201334.3,0,0
646,CASH_OUT,10000000.0,C896022572,10000000.0,0.0,C1741236640,0.0,10000000.0,1,0
307,PAYMENT,980.0,C2122757086,0.0,0.0,M1530384841,0.0,0.0,0,0
393,DEBIT,28269.95,C1877735033,82439.0,54169.05,C413160438,69889.24,98159.19,0,0
38,CASH_OUT,132948.54,C769590087,0.0,0.0,C895556946,1058235.54,1191184.09,0,0
306,PAYMENT,1097.31,C1992327841,11481.0,10383.69,M793547015,0.0,0.0,0,0
673,CASH_IN,147040.17,C705312915,2024421.69,2171461.86,C2122841286,1169300.67,1022260.5,0,0
189,PAYMENT,6035.11,C2033141296,705198.0,699162.89,M366516101,0.0,0.0,0,0
390,TRANSFER,208868.36,C2032939648,208868.36,0.0,C576448483,0.0,0.0,1,0
471,CASH_OUT,275333.92,C2066732588,426174.0,150840.08,C509882785,0.0,275333.92,0,0
323,CASH_IN,79833.73,C1136065536,3261291.17,3341124.9,C2035859553,914941.5,835107.78,0,0
21,PAYMENT,14557.21,C1377910583,21455.0,6897.79,M862181404,0.0,0.0,0,0
122,TRANSFER,91637.51,C618768599,91637.51,0.0,C1191948500,0.0,0.0,1,0
464,TRANSFER,1506795.1,C1107109708,1506795.1,0.0,C2110704276,0.0,0.0,1,0
104,TRANSFER,655294.3,C935429105,655294.3,0.0,C1630335689,0.0,0.0,1,0
331,PAYMENT,26311.22,C1748771962,132010.39,105699.17,M1269958434,0.0,0.0,0,0
323,CASH_IN,318310.24,C1847158631,0.0,318310.24,C563883167,36256466.55,36250931.55,0,0
19,TRANSFER,864620.79,C828633550,23766.0,0.0,C946519015,268.0,751819.07,0,0
37,PAYMENT,10524.44,C798928047,0.0,0.0,M1844466384,0.0,0.0,0,0
43,CASH_OUT,199456.06,C179747458,0.0,0.0,C2111602555,305499.42,504955.48,0,0
307,PAYMENT,21205.66,C1500386558,0.0,0.0,M1104528318,0.0,0.0,0,0
208,TRANSFER,4815187.09,C2041567241,4815187.09,0.0,C2093303821,0.0,0.0,1,0
37,CASH_OUT,63940.44,C1777588467,85609.0,21668.56,C322063247,0.0,63940.44,0,0
308,CASH_OUT,251005.95,C313784135,99522.0,0.0,C865178536,9267.22,260273.17,0,0
379,PAYMENT,21535.76,C548019022,117.0,0.0,M1812587025,0.0,0.0,0,0
544,PAYMENT,7531.38,C1799380038,0.0,0.0,M1918425789,0.0,0.0,0,0
380,TRANSFER,259820.39,C160893459,259820.39,0.0,C1231260699,0.0,0.0,1,0
59,TRANSFER,3904257.51,C1648039979,3904257.51,0.0,C1502171587,0.0,0.0,1,0
355,CASH_IN,10333.13,C1573575786,1024045.16,1034378.28,C117869735,253174.75,242841.62,0,0
406,CASH_OUT,234111.07,C119382085,0.0,0.0,C1835960617,367130.7,601241.77,0,0
612,CASH_OUT,347828.65,C17034107,21744.0,0.0,C1707525839,0.0,347828.65,0,0
521,CASH_OUT,27483.79,C744746510,27483.79,0.0,C1563109259,66220.65,93704.43,1,0
394,CASH_IN,182721.78,C1207425016,2927796.66,3110518.44,C1185976590,2830507.4,2647785.62,0,0
346,CASH_OUT,69153.98,C1540581037,0.0,0.0,C1801606930,1630067.55,1699221.54,0,0
212,CASH_IN,11153.97,C1410095979,994684.18,1005838.15,C1326112778,511855.51,500701.54,0,0
282,PAYMENT,7803.81,C1181341891,497593.0,489789.19,M281025977,0.0,0.0,0,0
38,TRANSFER,2395.29,C1015615322,2395.29,0.0,C503986394,0.0,0.0,1,0
162,PAYMENT,18088.71,C286225869,210199.0,192110.29,M47117082,0.0,0.0,0,0
351,PAYMENT,5534.35,C1531135239,69324.0,63789.65,M917311449,0.0,0.0,0,0
202,CASH_OUT,417219.7,C835883946,105203.0,0.0,C410533208,95667.13,512886.83,0,0
581,TRANSFER,414153.16,C239145615,414153.16,0.0,C1124752775,0.0,0.0,1,0
360,CASH_OUT,58522.75,C1334069100,0.0,0.0,C1488043703,7182532.51,7241055.26,0,0
378,CASH_OUT,178859.17,C1691841750,118673.0,0.0,C1583579461,720801.88,899661.05,0,0
232,CASH_IN,289926.55,C1845511894,1136.0,291062.55,C34339657,2066663.99,1776737.44,0,0
256,CASH_OUT,137466.2,C716598203,248933.0,111466.8,C1529376100,923050.82,1060517.01,0,0
109,TRANSFER,126375.17,C83653019,126375.17,0.0,C1418842986,0.0,0.0,1,0
259,CASH_OUT,134966.74,C1858798586,0.0,0.0,C2137700739,8768094.8,8903061.54,0,0
713,TRANSFER,773926.81,C1576289672,773926.81,0.0,C239130588,0.0,0.0,1,0
129,PAYMENT,9172.11,C885227728,0.0,0.0,M408471277,0.0,0.0,0,0
51,CASH_OUT,202887.77,C1064820575,202887.77,0.0,C26411328,0.0,202887.77,1,0
2,PAYMENT,2391.38,C1232948374,38902.0,36510.62,M879924346,0.0,0.0,0,0
460,TRANSFER,76548.48,C2008095547,76548.48,0.0,C2016906281,0.0,0.0,1,0
201,CASH_IN,22587.44,C1506224539,8798847.26,8821434.7,C1803365499,898797.81,876210.37,0,0
139,CASH_OUT,192359.47,C1050626459,0.0,0.0,C279784055,543195.39,735554.86,0,0
303,CASH_OUT,394491.32,C1677497320,473198.2,78706.88,C455965479,2085192.91,2479684.23,0,0
115,TRANSFER,116977.16,C637063091,116977.16,0.0,C835865588,0.0,0.0,1,0
306,CASH_IN,100159.98,C532136522,2591.0,102750.98,C2141642815,787224.23,687064.26,0,0
332,PAYMENT,9397.73,C657148855,61081.39,51683.66,M661646182,0.0,0.0,0,0
253,CASH_OUT,179133.59,C841753448,0.0,0.0,C232839882,2227170.98,2406304.57,0,0
7,TRANSFER,599342.88,C1340283293,51763.0,0.0,C2117043942,59566.12,148900.44,0,0
518,CASH_IN,346203.61,C1341348900,11428.0,357631.61,C222871866,0.0,0.0,0,0
159,PAYMENT,21023.69,C1015761335,22964.0,1940.31,M741313934,0.0,0.0,0,0
371,CASH_OUT,16163.85,C567119165,0.0,0.0,C1992650275,249781.47,265945.32,0,0
187,PAYMENT,5534.93,C1836409672,4584.0,0.0,M1648730760,0.0,0.0,0,0
13,CASH_IN,227918.55,C447004271,606033.52,833952.07,C2017149919,9089655.27,8861736.72,0,0
443,TRANSFER,43159.0,C1373322164,43159.0,0.0,C159626180,0.0,0.0,1,0
436,CASH_OUT,513693.13,C2034397905,513693.13,0.0,C497880242,0.0,513693.13,1,0
128,CASH_OUT,310873.76,C1571315901,310873.76,0.0,C842642744,489009.18,799882.93,1,0
285,CASH_OUT,56606.83,C2082375227,0.0,0.0,C370204507,191518.11,248124.94,0,0
142,PAYMENT,2082.15,C172131644,201062.64,198980.48,M1962956983,0.0,0.0,0,0
22,PAYMENT,10372.35,C112184528,0.0,0.0,M265091176,0.0,0.0,0,0
299,CASH_IN,95424.45,C1868315785,5754370.99,5849795.43,C582202465,3358942.38,3263517.93,0,0
203,CASH_IN,161232.09,C501350828,1350470.27,1511702.36,C1297893283,279231.0,117998.91,0,0
420,CASH_OUT,317902.18,C1497356662,1005.0,0.0,C1901825049,0.0,317902.18,0,0
273,CASH_OUT,65744.6,C1069348795,0.0,0.0,C1453250811,369727.67,435472.26,0,0
14,CASH_OUT,146540.03,C1183911295,884.28,0.0,C298266628,387497.98,534038.01,0,0
91,CASH_OUT,482679.6,C1126237876,482679.6,0.0,C842293503,0.0,482679.6,1,0
